n-gram,next_word,freq
"(5394, 5395, 1711, 5396)",5397,1
"(5395, 1711, 5396, 5397)",5398,1
"(1711, 5396, 5397, 5398)",811,1
"(5396, 5397, 5398, 811)",1114,1
"(5397, 5398, 811, 1114)",549,1
"(39, 15, 62, 526)",443,1
"(15, 62, 526, 443)",125,1
"(62, 526, 443, 125)",4,1
"(526, 443, 125, 4)",1875,1
"(443, 125, 4, 1875)",1436,1
"(16, 48, 139, 212)",9,1
"(48, 139, 212, 9)",13,1
"(139, 212, 9, 13)",291,1
"(212, 9, 13, 291)",4,1
"(9, 13, 291, 4)",112,1
"(13, 291, 4, 112)",6,1
"(291, 4, 112, 6)",27,1
"(4, 112, 6, 27)",302,1
"(112, 6, 27, 302)",469,1
"(6, 27, 302, 469)",3,1
"(27, 302, 469, 3)",2799,1
"(302, 469, 3, 2799)",1562,1
"(469, 3, 2799, 1562)",2,1
"(3, 2799, 1562, 2)",568,1
"(2799, 1562, 2, 568)",1082,1
"(1562, 2, 568, 1082)",18,1
"(2, 568, 1082, 18)",1963,1
"(568, 1082, 18, 1963)",608,1
"(1082, 18, 1963, 608)",1,1
"(18, 1963, 608, 1)",5401,1
"(1963, 608, 1, 5401)",2765,1
"(608, 1, 5401, 2765)",2,1
"(1, 5401, 2765, 2)",8,1
"(5401, 2765, 2, 8)",1550,1
"(2765, 2, 8, 1550)",3,1
"(2, 8, 1550, 3)",744,1
"(341, 21, 5402, 11)",5403,1
"(21, 5402, 11, 5403)",25,1
"(5402, 11, 5403, 25)",1,1
"(11, 5403, 25, 1)",52,1
"(5403, 25, 1, 52)",5404,1
"(25, 1, 52, 5404)",55,1
"(1, 52, 5404, 55)",105,1
"(52, 5404, 55, 105)",97,1
"(5404, 55, 105, 97)",1419,1
"(55, 105, 97, 1419)",16,1
"(105, 97, 1419, 16)",11,1
"(97, 1419, 16, 11)",6,1
"(1419, 16, 11, 6)",2843,1
"(16, 11, 6, 2843)",1377,1
"(11, 6, 2843, 1377)",2,1
"(6, 2843, 1377, 2)",2452,1
"(2843, 1377, 2, 2452)",5405,1
"(1377, 2, 2452, 5405)",3,1
"(2, 2452, 5405, 3)",2130,1
"(2452, 5405, 3, 2130)",10,1
"(17, 12, 804, 2171)",22,1
"(12, 804, 2171, 22)",1,1
"(804, 2171, 22, 1)",533,1
"(2171, 22, 1, 533)",57,1
"(22, 1, 533, 57)",9,1
"(1, 533, 57, 9)",17,1
"(533, 57, 9, 17)",1591,1
"(57, 9, 17, 1591)",14,1
"(9, 17, 1591, 14)",6,1
"(17, 1591, 14, 6)",616,1
"(1591, 14, 6, 616)",4,1
"(14, 6, 616, 4)",23,1
"(6, 616, 4, 23)",5407,1
"(616, 4, 23, 5407)",49,1
"(4, 23, 5407, 49)",46,1
"(23, 5407, 49, 46)",2856,1
"(5407, 49, 46, 2856)",4,1
"(21, 333, 11, 238)",21,1
"(10, 1, 86, 742)",36,1
"(1, 86, 742, 36)",8,1
"(86, 742, 36, 8)",641,1
"(742, 36, 8, 641)",2385,1
"(36, 8, 641, 2385)",28,1
"(8, 641, 2385, 28)",37,1
"(641, 2385, 28, 37)",5409,1
"(2385, 28, 37, 5409)",5,1
"(28, 37, 5409, 5)",53,1
"(37, 5409, 5, 53)",93,1
"(5409, 5, 53, 93)",1089,1
"(5, 53, 93, 1089)",166,1
"(53, 93, 1089, 166)",3,1
"(93, 1089, 166, 3)",16,1
"(1089, 166, 3, 16)",1818,1
"(166, 3, 16, 1818)",1,1
"(3, 16, 1818, 1)",1276,1
"(16, 1818, 1, 1276)",17,1
"(1818, 1, 1276, 17)",1270,1
"(1, 1276, 17, 1270)",9,1
"(1276, 17, 1270, 9)",2934,1
"(17, 1270, 9, 2934)",2,1
"(1270, 9, 2934, 2)",21,1
"(9, 2934, 2, 21)",1688,1
"(2934, 2, 21, 1688)",1336,1
"(2, 21, 1688, 1336)",1266,1
"(21, 1688, 1336, 1266)",401,1
"(1688, 1336, 1266, 401)",57,1
"(1336, 1266, 401, 57)",2,1
"(1266, 401, 57, 2)",1,1
"(401, 57, 2, 1)",1973,1
"(57, 2, 1, 1973)",1549,1
"(2, 1, 1973, 1549)",642,1
"(1, 1973, 1549, 642)",9,1
"(1973, 1549, 642, 9)",2934,1
"(1549, 642, 9, 2934)",2,1
"(642, 9, 2934, 2)",21,1
"(9, 2934, 2, 21)",1691,1
"(2934, 2, 21, 1691)",302,1
"(2, 21, 1691, 302)",5410,1
"(21, 1691, 302, 5410)",5411,1
"(1691, 302, 5410, 5411)",18,1
"(302, 5410, 5411, 18)",106,1
"(5410, 5411, 18, 106)",2,1
"(5411, 18, 106, 2)",1,1
"(18, 106, 2, 1)",1134,1
"(106, 2, 1, 1134)",511,1
"(2, 1, 1134, 511)",35,1
"(1, 1134, 511, 35)",17,1
"(1134, 511, 35, 17)",18,1
"(511, 35, 17, 18)",175,1
"(35, 17, 18, 175)",6,1
"(17, 18, 175, 6)",1229,1
"(61, 18, 1, 1317)",4,1
"(18, 1, 1317, 4)",1508,1
"(1, 1317, 4, 1508)",300,1
"(1317, 4, 1508, 300)",5,1
"(4, 1508, 300, 5)",1,1
"(1508, 300, 5, 1)",1305,1
"(300, 5, 1, 1305)",2,1
"(22, 1, 191, 17)",1849,1
"(1, 191, 17, 1849)",20,1
"(191, 17, 1849, 20)",4,1
"(17, 1849, 20, 4)",47,1
"(1849, 20, 4, 47)",386,1
"(20, 4, 47, 386)",5,1
"(4, 47, 386, 5)",1821,1
"(47, 386, 5, 1821)",3,1
"(386, 5, 1821, 3)",21,1
"(5, 1821, 3, 21)",1149,1
"(1821, 3, 21, 1149)",5,1
"(3, 21, 1149, 5)",69,1
"(21, 1149, 5, 69)",203,1
"(1149, 5, 69, 203)",1122,1
"(5, 69, 203, 1122)",31,1
"(69, 203, 1122, 31)",355,1
"(203, 1122, 31, 355)",10,1
"(1122, 31, 355, 10)",165,1
"(31, 355, 10, 165)",317,1
"(355, 10, 165, 317)",33,1
"(10, 165, 317, 33)",23,1
"(165, 317, 33, 23)",804,1
"(317, 33, 23, 804)",49,1
"(33, 23, 804, 49)",5,1
"(23, 804, 49, 5)",313,1
"(804, 49, 5, 313)",918,1
"(49, 5, 313, 918)",1434,1
"(5, 313, 918, 1434)",1433,1
"(313, 918, 1434, 1433)",39,1
"(918, 1434, 1433, 39)",26,1
"(1434, 1433, 39, 26)",145,1
"(1433, 39, 26, 145)",5,1
"(39, 26, 145, 5)",1,1
"(26, 145, 5, 1)",903,1
"(145, 5, 1, 903)",3,1
"(5, 1, 903, 3)",588,1
"(1, 903, 3, 588)",3,1
"(903, 3, 588, 3)",1018,1
"(3, 588, 3, 1018)",368,1
"(588, 3, 1018, 368)",5412,1
"(3, 1018, 368, 5412)",2,1
"(2881, 436, 1933, 5413)",348,1
"(436, 1933, 5413, 348)",5414,1
"(1933, 5413, 348, 5414)",5415,1
"(5413, 348, 5414, 5415)",619,1
"(348, 5414, 5415, 619)",1833,1
"(5414, 5415, 619, 1833)",1499,1
"(5415, 619, 1833, 1499)",474,1
"(619, 1833, 1499, 474)",309,1
"(1833, 1499, 474, 309)",811,1
"(1499, 474, 309, 811)",5416,1
"(474, 309, 811, 5416)",5417,1
"(309, 811, 5416, 5417)",348,1
"(811, 5416, 5417, 348)",5418,1
"(5416, 5417, 348, 5418)",5419,1
"(5417, 348, 5418, 5419)",1501,1
"(348, 5418, 5419, 1501)",5420,1
"(5418, 5419, 1501, 5420)",1219,1
"(5419, 1501, 5420, 1219)",5421,1
"(1501, 5420, 1219, 5421)",811,1
"(1048, 1709, 348, 5422)",5423,1
"(1709, 348, 5422, 5423)",5424,1
"(348, 5422, 5423, 5424)",2210,1
"(5422, 5423, 5424, 2210)",5425,1
"(5423, 5424, 2210, 5425)",5426,1
"(5424, 2210, 5425, 5426)",1217,1
"(2210, 5425, 5426, 1217)",5427,1
"(5425, 5426, 1217, 5427)",5428,1
"(5426, 1217, 5427, 5428)",1404,1
"(1217, 5427, 5428, 1404)",1710,1
"(5427, 5428, 1404, 1710)",5429,1
"(5428, 1404, 1710, 5429)",5430,1
"(1404, 1710, 5429, 5430)",5431,1
"(1710, 5429, 5430, 5431)",1640,1
"(5429, 5430, 5431, 1640)",227,1
"(5430, 5431, 1640, 227)",619,1
"(5431, 1640, 227, 619)",5432,1
"(1640, 227, 619, 5432)",549,1
"(92, 7, 931, 845)",138,1
"(7, 931, 845, 138)",24,1
"(931, 845, 138, 24)",299,1
"(845, 138, 24, 299)",57,1
"(138, 24, 299, 57)",1204,1
"(24, 299, 57, 1204)",270,1
"(299, 57, 1204, 270)",5433,1
"(57, 1204, 270, 5433)",5434,1
"(1204, 270, 5433, 5434)",3,1
"(270, 5433, 5434, 3)",1336,1
"(5433, 5434, 3, 1336)",1033,1
"(5434, 3, 1336, 1033)",1,1
"(3, 1336, 1033, 1)",405,1
"(1336, 1033, 1, 405)",2,1
"(1033, 1, 405, 2)",1,1
"(1, 405, 2, 1)",5435,1
"(405, 2, 1, 5435)",1117,1
"(2, 1, 5435, 1117)",1,1
"(1, 5435, 1117, 1)",5436,1
"(5435, 1117, 1, 5436)",1183,1
"(1117, 1, 5436, 1183)",1,1
"(1, 5436, 1183, 1)",5437,1
"(5436, 1183, 1, 5437)",2,1
"(1183, 1, 5437, 2)",1,1
"(1, 5437, 2, 1)",1023,1
"(5437, 2, 1, 1023)",2,1
"(2, 1, 1023, 2)",163,1
"(1, 1023, 2, 163)",3,1
"(1023, 2, 163, 3)",1336,1
"(2, 163, 3, 1336)",5438,1
"(47, 334, 3, 45)",31,1
"(334, 3, 45, 31)",94,1
"(3, 45, 31, 94)",59,1
"(45, 31, 94, 59)",47,1
"(31, 94, 59, 47)",181,1
"(94, 59, 47, 181)",36,1
"(59, 47, 181, 36)",177,1
"(47, 181, 36, 177)",4,1
"(181, 36, 177, 4)",2929,1
"(36, 177, 4, 2929)",49,1
"(177, 4, 2929, 49)",139,1
"(4, 2929, 49, 139)",1,1
"(2929, 49, 139, 1)",344,1
"(49, 139, 1, 344)",39,1
"(139, 1, 344, 39)",1,1
"(1, 344, 39, 1)",451,1
"(344, 39, 1, 451)",570,1
"(39, 1, 451, 570)",7,1
"(1, 451, 570, 7)",362,1
"(451, 570, 7, 362)",10,1
"(570, 7, 362, 10)",8,1
"(7, 362, 10, 8)",63,1
"(362, 10, 8, 63)",3,1
"(8, 63, 3, 10)",506,1
"(72, 81, 3, 7)",108,1
"(81, 3, 7, 108)",160,1
"(3, 7, 108, 160)",59,1
"(7, 108, 160, 59)",1,1
"(108, 160, 59, 1)",289,1
"(160, 59, 1, 289)",2736,1
"(59, 1, 289, 2736)",220,1
"(1, 289, 2736, 220)",4,1
"(289, 2736, 220, 4)",882,1
"(2736, 220, 4, 882)",100,1
"(220, 4, 882, 100)",374,1
"(4, 882, 100, 374)",2,1
"(882, 100, 374, 2)",1,1
"(100, 374, 2, 1)",63,1
"(374, 2, 1, 63)",4,1
"(2, 1, 63, 4)",1044,1
"(1, 63, 4, 1044)",4,1
"(63, 4, 1044, 4)",1614,1
"(4, 1044, 4, 1614)",2177,1
"(1044, 4, 1614, 2177)",3,1
"(4, 1614, 2177, 3)",4,1
"(1614, 2177, 3, 4)",94,1
"(2177, 3, 4, 94)",13,1
"(3, 4, 94, 13)",12,1
"(4, 94, 13, 12)",49,1
"(94, 13, 12, 49)",215,1
"(13, 12, 49, 215)",303,1
"(12, 49, 215, 303)",4,1
"(49, 215, 303, 4)",5439,1
"(215, 303, 4, 5439)",259,1
"(303, 4, 5439, 259)",185,1
"(4, 5439, 259, 185)",30,1
"(5439, 259, 185, 30)",590,1
"(259, 185, 30, 590)",5440,1
"(185, 30, 590, 5440)",3,1
"(30, 590, 5440, 3)",477,1
"(590, 5440, 3, 477)",42,1
"(5440, 3, 477, 42)",478,1
"(3, 477, 42, 478)",3,1
"(477, 42, 478, 3)",26,1
"(42, 478, 3, 26)",100,1
"(478, 3, 26, 100)",635,1
"(3, 26, 100, 635)",5441,1
"(26, 100, 635, 5441)",15,1
"(100, 635, 5441, 15)",284,1
"(635, 5441, 15, 284)",22,1
"(5441, 15, 284, 22)",1,1
"(15, 284, 22, 1)",1686,1
"(284, 22, 1, 1686)",97,1
"(22, 1, 1686, 97)",2,1
"(1, 1686, 97, 2)",8,1
"(1103, 53, 5442, 182)",5,1
"(53, 5442, 182, 5)",8,1
"(5442, 182, 5, 8)",371,1
"(182, 5, 8, 371)",407,1
"(5, 8, 371, 407)",28,1
"(8, 371, 407, 28)",37,1
"(371, 407, 28, 37)",1,1
"(407, 28, 37, 1)",351,1
"(28, 37, 1, 351)",2,1
"(37, 1, 351, 2)",1305,1
"(1, 351, 2, 1305)",5,1
"(1, 5443, 2, 21)",5444,1
"(5443, 2, 21, 5444)",14,1
"(2, 21, 5444, 14)",1,1
"(21, 5444, 14, 1)",2079,1
"(5444, 14, 1, 2079)",881,1
"(14, 1, 2079, 881)",5,1
"(1, 2079, 881, 5)",163,1
"(2079, 881, 5, 163)",3,1
"(881, 5, 163, 3)",5,1
"(5, 163, 3, 5)",1,1
"(163, 3, 5, 1)",34,1
"(3, 5, 1, 34)",26,1
"(5, 1, 34, 26)",680,1
"(1, 34, 26, 680)",11,1
"(34, 26, 680, 11)",97,1
"(26, 680, 11, 97)",5,1
"(680, 11, 97, 5)",1,1
"(72, 81, 3, 7)",628,1
"(81, 3, 7, 628)",17,1
"(3, 7, 628, 17)",10,1
"(7, 628, 17, 10)",435,1
"(628, 17, 10, 435)",21,1
"(17, 10, 435, 21)",2173,1
"(10, 435, 21, 2173)",4,1
"(7, 141, 17, 10)",801,1
"(141, 17, 10, 801)",32,1
"(17, 10, 801, 32)",45,1
"(10, 801, 32, 45)",1235,1
"(801, 32, 45, 1235)",54,1
"(32, 45, 1235, 54)",50,1
"(45, 1235, 54, 50)",20,1
"(1235, 54, 50, 20)",8,1
"(54, 50, 20, 8)",62,1
"(50, 20, 8, 62)",1590,1
"(20, 8, 62, 1590)",2,1
"(8, 62, 1590, 2)",24,1
"(62, 1590, 2, 24)",371,1
"(1590, 2, 24, 371)",153,1
"(1, 176, 1448, 4)",898,1
"(176, 1448, 4, 898)",899,1
"(1448, 4, 898, 899)",25,1
"(4, 898, 899, 25)",1157,1
"(898, 899, 25, 1157)",504,1
"(899, 25, 1157, 504)",2693,1
"(25, 1157, 504, 2693)",360,1
"(72, 81, 3, 7)",141,1
"(81, 3, 7, 141)",17,1
"(3, 7, 141, 17)",10,1
"(7, 141, 17, 10)",21,1
"(17, 10, 21, 418)",5445,1
"(10, 21, 418, 5445)",2,1
"(21, 418, 5445, 2)",632,1
"(418, 5445, 2, 632)",3,1
"(5445, 2, 632, 3)",570,1
"(2, 632, 3, 570)",3,1
"(632, 3, 570, 3)",10,1
"(3, 570, 3, 10)",1,1
"(570, 3, 10, 1)",1703,1
"(3, 10, 1, 1703)",96,1
"(10, 1, 1703, 96)",17,1
"(1, 1703, 96, 17)",162,1
"(1703, 96, 17, 162)",4,1
"(96, 17, 162, 4)",414,1
"(17, 162, 4, 414)",15,1
"(16, 11, 671, 36)",118,1
"(11, 671, 36, 118)",17,1
"(671, 36, 118, 17)",120,1
"(36, 118, 17, 120)",71,1
"(118, 17, 120, 71)",1059,1
"(17, 120, 71, 1059)",54,1
"(120, 71, 1059, 54)",20,1
"(71, 1059, 54, 20)",1,1
"(1059, 54, 20, 1)",242,1
"(54, 20, 1, 242)",2,1
"(59, 1, 86, 1303)",17,1
"(1, 86, 1303, 17)",1,1
"(86, 1303, 17, 1)",1157,1
"(1303, 17, 1, 1157)",504,1
"(17, 1, 1157, 504)",3,1
"(1, 1157, 504, 3)",5446,1
"(1157, 504, 3, 5446)",2,1
"(504, 3, 5446, 2)",1,1
"(3, 5446, 2, 1)",122,1
"(5446, 2, 1, 122)",164,1
"(2, 1, 122, 164)",12,1
"(1, 122, 164, 12)",885,1
"(122, 164, 12, 885)",21,1
"(164, 12, 885, 21)",132,1
"(12, 885, 21, 132)",89,1
"(885, 21, 132, 89)",5,1
"(21, 132, 89, 5)",1098,1
"(132, 89, 5, 1098)",1,1
"(89, 5, 1098, 1)",2767,1
"(5, 1098, 1, 2767)",191,1
"(1098, 1, 2767, 191)",2,1
"(1, 2767, 191, 2)",8,1
"(2767, 191, 2, 8)",134,1
"(191, 2, 8, 134)",5,1
"(2, 8, 134, 5)",429,1
"(8, 134, 5, 429)",4,1
"(134, 5, 429, 4)",2015,1
"(5, 429, 4, 2015)",15,1
"(429, 4, 2015, 15)",58,1
"(4, 2015, 15, 58)",5447,1
"(2015, 15, 58, 5447)",327,1
"(15, 58, 5447, 327)",3,1
"(58, 5447, 327, 3)",93,1
"(5447, 327, 3, 93)",5448,1
"(327, 3, 93, 5448)",5,1
"(3, 93, 5448, 5)",1972,1
"(93, 5448, 5, 1972)",53,1
"(1283, 745, 20, 1)",242,1
"(745, 20, 1, 242)",2,1
"(1, 242, 2, 24)",1042,1
"(242, 2, 24, 1042)",153,1
"(2, 24, 1042, 153)",843,1
"(24, 1042, 153, 843)",46,1
"(1042, 153, 843, 46)",126,1
"(153, 843, 46, 126)",4,1
"(843, 46, 126, 4)",237,1
"(126, 4, 237, 20)",1,1
"(4, 237, 20, 1)",479,1
"(237, 20, 1, 479)",247,1
"(20, 1, 479, 247)",21,1
"(1, 479, 247, 21)",382,1
"(479, 247, 21, 382)",659,1
"(247, 21, 382, 659)",12,1
"(21, 382, 659, 12)",169,1
"(382, 659, 12, 169)",4,1
"(659, 12, 169, 4)",1,1
"(12, 169, 4, 1)",2327,1
"(169, 4, 1, 2327)",3,1
"(4, 1, 2327, 3)",91,1
"(1, 2327, 3, 91)",143,1
"(2327, 3, 91, 143)",2,1
"(59, 1, 86, 1989)",36,1
"(1, 86, 1989, 36)",17,1
"(86, 1989, 36, 17)",12,1
"(1989, 36, 17, 12)",2917,1
"(36, 17, 12, 2917)",8,1
"(17, 12, 2917, 8)",63,1
"(12, 2917, 8, 63)",5449,1
"(2917, 8, 63, 5449)",300,1
"(8, 63, 5449, 300)",105,1
"(63, 5449, 300, 105)",819,1
"(5449, 300, 105, 819)",3,1
"(300, 105, 819, 3)",274,1
"(105, 819, 3, 274)",3,1
"(819, 3, 274, 3)",1414,1
"(3, 274, 3, 1414)",53,1
"(274, 3, 1414, 53)",1156,1
"(10, 38, 504, 5)",1,1
"(38, 504, 5, 1)",888,1
"(504, 5, 1, 888)",2,1
"(5, 1, 888, 2)",527,1
"(1, 888, 2, 527)",640,1
"(888, 2, 527, 640)",3,1
"(2, 527, 640, 3)",1,1
"(1, 934, 17, 12)",1230,1
"(934, 17, 12, 1230)",4,1
"(17, 12, 1230, 4)",15,1
"(12, 1230, 4, 15)",2696,1
"(1230, 4, 15, 2696)",984,1
"(4, 15, 2696, 984)",3,1
"(15, 2696, 984, 3)",2118,1
"(2696, 984, 3, 2118)",15,1
"(984, 3, 2118, 15)",592,1
"(3, 2118, 15, 592)",10,1
"(2118, 15, 592, 10)",1694,1
"(15, 592, 10, 1694)",3,1
"(592, 10, 1694, 3)",1726,1
"(10, 1694, 3, 1726)",1,1
"(1694, 3, 1726, 1)",1332,1
"(3, 1726, 1, 1332)",3,1
"(1726, 1, 1332, 3)",84,1
"(1, 1332, 3, 84)",783,1
"(1332, 3, 84, 783)",504,1
"(3, 84, 783, 504)",12,1
"(84, 783, 504, 12)",839,1
"(783, 504, 12, 839)",6,1
"(504, 12, 839, 6)",1156,1
"(12, 839, 6, 1156)",3,1
"(839, 6, 1156, 3)",536,1
"(6, 1156, 3, 536)",2276,1
"(1156, 3, 536, 2276)",1072,1
"(3, 536, 2276, 1072)",149,1
"(536, 2276, 1072, 149)",3,1
"(2276, 1072, 149, 3)",395,1
"(1072, 149, 3, 395)",1,1
"(149, 3, 395, 1)",2907,1
"(3, 395, 1, 2907)",335,1
"(395, 1, 2907, 335)",1,1
"(1, 2907, 335, 1)",2908,1
"(2907, 335, 1, 2908)",3,1
"(335, 1, 2908, 3)",84,1
"(1, 2908, 3, 84)",504,1
"(19, 2, 17, 12)",752,1
"(2, 17, 12, 752)",4,1
"(17, 12, 752, 4)",2821,1
"(12, 752, 4, 2821)",968,1
"(752, 4, 2821, 968)",3,1
"(4, 2821, 968, 3)",305,1
"(2821, 968, 3, 305)",310,1
"(968, 3, 305, 310)",1,1
"(3, 305, 310, 1)",149,1
"(305, 310, 1, 149)",2,1
"(310, 1, 149, 2)",1,1
"(1, 149, 2, 1)",122,1
"(149, 2, 1, 122)",164,1
"(164, 3, 1, 372)",34,1
"(1283, 763, 5450, 32)",4,1
"(763, 5450, 32, 4)",593,1
"(5450, 32, 4, 593)",363,1
"(32, 4, 593, 363)",4,1
"(593, 363, 4, 1)",386,1
"(363, 4, 1, 386)",2,1
"(4, 1, 386, 2)",1,1
"(1, 386, 2, 1)",1157,1
"(386, 2, 1, 1157)",504,1
"(2, 1, 1157, 504)",481,1
"(1, 1157, 504, 481)",54,1
"(1157, 504, 481, 54)",50,1
"(504, 481, 54, 50)",39,1
"(481, 54, 50, 39)",64,1
"(54, 50, 39, 64)",4,1
"(50, 39, 64, 4)",1,1
"(39, 64, 4, 1)",1611,1
"(64, 4, 1, 1611)",3,1
"(4, 1, 1611, 3)",622,1
"(1, 1611, 3, 622)",29,1
"(1611, 3, 622, 29)",18,1
"(3, 622, 29, 18)",1,1
"(622, 29, 18, 1)",258,1
"(29, 18, 1, 258)",2,1
"(18, 1, 258, 2)",47,1
"(7, 12, 546, 5451)",21,1
"(12, 546, 5451, 21)",898,1
"(546, 5451, 21, 898)",899,1
"(5451, 21, 898, 899)",35,1
"(21, 898, 899, 35)",237,1
"(898, 899, 35, 237)",1,1
"(899, 35, 237, 1)",1394,1
"(35, 237, 1, 1394)",625,1
"(237, 1, 1394, 625)",3,1
"(1, 1394, 625, 3)",660,1
"(1394, 625, 3, 660)",10,1
"(625, 3, 660, 10)",35,1
"(3, 660, 10, 35)",17,1
"(660, 10, 35, 17)",18,1
"(10, 35, 17, 18)",2344,1
"(1, 176, 192, 4)",1,2
"(176, 192, 4, 1)",347,1
"(192, 4, 1, 347)",390,1
"(4, 1, 347, 390)",1837,1
"(1, 347, 390, 1837)",559,1
"(7, 702, 75, 9)",1,1
"(702, 75, 9, 1)",1093,1
"(75, 9, 1, 1093)",949,1
"(9, 1, 1093, 949)",33,1
"(1, 1093, 949, 33)",208,1
"(1093, 949, 33, 208)",701,1
"(949, 33, 208, 701)",1254,1
"(33, 208, 701, 1254)",4,1
"(208, 701, 1254, 4)",1,1
"(701, 1254, 4, 1)",2923,1
"(1254, 4, 1, 2923)",814,1
"(4, 1, 2923, 814)",2,1
"(1, 2923, 814, 2)",543,1
"(2923, 814, 2, 543)",4,1
"(814, 2, 543, 4)",1,1
"(2, 543, 4, 1)",214,1
"(543, 4, 1, 214)",3,1
"(4, 1, 214, 3)",442,1
"(1, 214, 3, 442)",478,1
"(478, 2, 38, 29)",12,1
"(38, 29, 12, 432)",5,1
"(12, 432, 5, 1)",96,2
"(432, 5, 1, 96)",2,2
"(5, 1, 96, 2)",15,2
"(14, 7, 637, 4)",17,1
"(7, 637, 4, 17)",50,1
"(637, 4, 17, 50)",7,1
"(4, 17, 50, 7)",56,1
"(17, 50, 7, 56)",1817,1
"(50, 7, 56, 1817)",9,1
"(7, 56, 1817, 9)",24,1
"(56, 1817, 9, 24)",252,1
"(1817, 9, 24, 252)",18,1
"(9, 24, 252, 18)",143,1
"(24, 252, 18, 143)",683,1
"(252, 18, 143, 683)",5452,1
"(18, 143, 683, 5452)",137,1
"(143, 683, 5452, 137)",31,1
"(683, 5452, 137, 31)",58,1
"(5452, 137, 31, 58)",2585,1
"(137, 31, 58, 2585)",2683,1
"(31, 58, 2585, 2683)",3,1
"(450, 17, 18, 5454)",5,1
"(17, 18, 5454, 5)",1,1
"(18, 5454, 5, 1)",41,1
"(5454, 5, 1, 41)",17,1
"(5, 1, 41, 17)",157,1
"(1, 41, 17, 157)",23,1
"(41, 17, 157, 23)",5455,1
"(17, 157, 23, 5455)",9,1
"(157, 23, 5455, 9)",7,1
"(23, 5455, 9, 7)",3,1
"(5455, 9, 7, 3)",1,1
"(9, 7, 3, 1)",373,1
"(7, 3, 1, 373)",134,1
"(3, 1, 373, 134)",18,1
"(1, 373, 134, 18)",460,1
"(373, 134, 18, 460)",1792,1
"(134, 18, 460, 1792)",10,1
"(18, 460, 1792, 10)",1,1
"(460, 1792, 10, 1)",106,1
"(1792, 10, 1, 106)",17,1
"(10, 1, 106, 17)",594,1
"(1, 106, 17, 594)",5,1
"(106, 17, 594, 5)",429,1
"(17, 594, 5, 429)",4,1
"(594, 5, 429, 4)",1040,1
"(5, 429, 4, 1040)",128,1
"(429, 4, 1040, 128)",131,1
"(4, 1040, 128, 131)",1,1
"(5, 47, 216, 222)",102,1
"(47, 216, 222, 102)",611,1
"(216, 222, 102, 611)",73,1
"(222, 102, 611, 73)",5,1
"(102, 611, 73, 5)",1204,1
"(611, 73, 5, 1204)",36,1
"(73, 5, 1204, 36)",1,1
"(5, 1204, 36, 1)",282,1
"(1204, 36, 1, 282)",3,1
"(36, 1, 282, 3)",170,1
"(2, 15, 347, 390)",2225,1
"(15, 347, 390, 2225)",40,1
"(347, 390, 2225, 40)",691,1
"(390, 2225, 40, 691)",5,1
"(2225, 40, 691, 5)",1,1
"(40, 691, 5, 1)",1127,1
"(691, 5, 1, 1127)",9,1
"(5, 1, 1127, 9)",1633,1
"(1, 1127, 9, 1633)",219,1
"(1127, 9, 1633, 219)",951,1
"(61, 112, 9, 31)",12,1
"(112, 9, 31, 12)",432,1
"(9, 31, 12, 432)",5,1
"(31, 12, 432, 5)",1,1
"(1, 96, 2, 15)",63,1
"(96, 2, 15, 63)",3,1
"(2, 15, 63, 3)",9,1
"(15, 63, 3, 9)",750,1
"(63, 3, 9, 750)",18,1
"(3, 9, 750, 18)",225,1
"(22, 8, 5, 651)",1,1
"(8, 5, 651, 1)",347,1
"(5, 651, 1, 347)",390,1
"(651, 1, 347, 390)",12,1
"(1, 347, 390, 12)",5456,1
"(347, 390, 12, 5456)",9,1
"(390, 12, 5456, 9)",10,1
"(12, 5456, 9, 10)",38,1
"(5456, 9, 10, 38)",551,1
"(9, 10, 38, 551)",3,1
"(10, 38, 551, 3)",170,1
"(38, 551, 3, 170)",29,2
"(551, 3, 170, 29)",12,1
"(3, 170, 29, 12)",266,1
"(170, 29, 12, 266)",40,1
"(29, 12, 266, 40)",119,2
"(12, 266, 40, 119)",138,1
"(266, 40, 119, 138)",928,1
"(40, 119, 138, 928)",6,1
"(119, 138, 928, 6)",231,1
"(138, 928, 6, 231)",2935,1
"(928, 6, 231, 2935)",3,1
"(6, 231, 2935, 3)",5457,1
"(231, 2935, 3, 5457)",33,1
"(2935, 3, 5457, 33)",23,1
"(3, 5457, 33, 23)",1087,1
"(5457, 33, 23, 1087)",4,1
"(33, 23, 1087, 4)",40,1
"(23, 1087, 4, 40)",289,1
"(1087, 4, 40, 289)",2,1
"(56, 217, 4, 23)",2222,1
"(217, 4, 23, 2222)",22,1
"(4, 23, 2222, 22)",83,1
"(23, 2222, 22, 83)",46,1
"(2222, 22, 83, 46)",1280,1
"(22, 83, 46, 1280)",35,1
"(83, 46, 1280, 35)",11,1
"(46, 1280, 35, 11)",5,1
"(1280, 35, 11, 5)",1150,1
"(35, 11, 5, 1150)",22,1
"(11, 5, 1150, 22)",6,1
"(5, 1150, 22, 6)",350,1
"(1150, 22, 6, 350)",1091,1
"(22, 6, 350, 1091)",138,1
"(6, 350, 1091, 138)",1,1
"(350, 1091, 138, 1)",62,1
"(1091, 138, 1, 62)",41,1
"(3, 45, 7, 12)",1003,1
"(45, 7, 12, 1003)",9,1
